date,quiniela,period,position,result
2018-07-10,mendoza,primera,3,9277
2018-07-10,mendoza,primera,4,9899
2018-07-10,mendoza,primera,5,1634
2018-07-10,mendoza,primera,6,5233
2018-07-10,mendoza,primera,7,6851
2018-07-10,mendoza,primera,8,8236
2018-07-10,mendoza,primera,9,9988
2018-07-10,mendoza,primera,10,3489
2018-07-10,mendoza,primera,11,0691
2018-07-10,mendoza,primera,12,6279
2018-07-10,mendoza,primera,13,8153
2018-07-10,mendoza,primera,14,5366
2018-07-10,mendoza,primera,15,5226
2018-07-10,mendoza,primera,16,2592
2018-07-10,mendoza,primera,17,4596
2018-07-10,mendoza,primera,18,6309
2018-07-10,mendoza,primera,19,3091
2018-07-10,mendoza,primera,20,8586
2018-07-10,mendoza,primera,Letras,- - - 
2018-07-11,mendoza,primera,1,6275
2018-07-11,mendoza,primera,2,7294
2018-07-11,mendoza,primera,3,3571
2018-07-11,mendoza,primera,4,0763
2018-07-11,mendoza,primera,5,9023
2018-07-11,mendoza,primera,6,1956
2018-07-11,mendoza,primera,7,1776
2018-07-11,mendoza,primera,8,9096
2018-07-11,mendoza,primera,9,7252
2018-07-11,mendoza,primera,10,4060
2018-07-11,mendoza,primera,11,8661
2018-07-11,mendoza,primera,12,8945
2018-07-11,mendoza,primera,13,5304
2018-07-11,mendoza,primera,14,8672
2018-07-11,mendoza,primera,15,5817
2018-07-11,mendoza,primera,16,3967
